date,site_name,sensor_id,avg_corr,peak_std,critical_value,daily_peak,peak_ratio,spread,total_count,label
20250219,장성군(납품예비),19090729,0.615,2.67,9.0,16.0,60.83,32.0,720.0,0
20250220,고흥현장,16113831,0.596,6.71,25.0,38.0,29.31,57.0,720.0,0
20250220,부산현장,16082509,0.964,0.82,31.0,37.0,86.67,21.0,720.0,2
20250220,부안군,16082927,0.689,3.02,15.0,19.0,38.19,28.0,720.0,0
20250220,아산현장,13036936,0.699,13.36,13.0,59.0,17.36,48.0,720.0,0
20250220,아산현장,15018652,0.871,2.03,21.0,35.0,52.5,27.0,720.0,0
20250220,아산현장,15050020,0.89,1.25,8.0,17.0,72.92,37.0,720.0,1
20250220,아산현장,15050046,0.878,0.47,9.0,16.0,69.17,40.0,720.0,1
20250220,아산현장,15092011,0.922,1.07,36.0,41.0,88.47,20.0,720.0,2
20250220,아산현장,15092398,0.952,0.37,14.0,22.0,84.17,13.0,720.0,1
20250220,아산현장,16082585,0.514,1.37,23.0,25.0,84.03,16.0,720.0,0
20250220,아산현장,16082870,0.746,2.77,0.0,9.0,35.28,32.0,720.0,0
20250220,아산현장,16083277,0.848,1.26,0.0,10.0,52.36,40.0,720.0,0
20250220,아산현장,16113727,0.897,1.46,24.0,34.0,62.08,19.0,720.0,0
20250220,영암현장,15092465,0.819,3.62,0.0,8.0,66.11,28.0,720.0,0
20250220,영암현장,16083097,0.751,6.64,6.0,15.0,60.42,29.0,720.0,0
20250220,울산현장,16083023,0.949,0.5,27.0,30.0,88.33,24.0,720.0,2
20250220,장성군(납품예비),15092036,0.78,3.4,10.0,16.0,43.47,63.0,720.0,0
20250220,장성군(납품예비),15092075,0.798,1.7,14.0,26.0,52.22,52.0,720.0,0
20250220,장성군(납품예비),16083399,0.86,1.21,24.0,46.0,60.0,34.0,720.0,0
20250220,장성군(납품예비),19090729,0.809,1.37,7.0,17.0,70.97,23.0,720.0,0
20250221,고흥현장,16113831,0.73,3.21,15.0,26.0,44.86,55.0,720.0,0
20250221,부산현장,16082509,0.971,0.37,33.0,38.0,91.11,23.0,720.0,2
20250221,부안군,16082927,0.769,2.31,14.0,20.0,67.78,24.0,720.0,0
20250221,아산현장,13036936,0.693,1.57,16.0,28.0,55.42,44.0,720.0,0
20250221,아산현장,15018652,0.859,1.5,23.0,36.0,52.36,26.0,720.0,0
20250221,아산현장,15050020,0.949,0.75,19.0,28.0,81.11,36.0,720.0,1
20250221,아산현장,15050046,0.851,0.82,9.0,16.0,70.83,26.0,720.0,0
20250221,아산현장,15092011,0.929,0.58,34.0,39.0,93.33,15.0,720.0,2
20250221,아산현장,15092398,0.917,0.47,17.0,21.0,99.44,10.0,720.0,1
20250221,아산현장,16082585,0.529,1.34,24.0,25.0,88.06,15.0,720.0,0
20250221,아산현장,16082870,0.764,7.02,0.0,13.0,25.83,32.0,720.0,0
20250221,아산현장,16083277,0.814,2.73,0.0,9.0,52.22,59.0,720.0,0
20250221,아산현장,16113727,0.879,0.47,23.0,36.0,66.94,28.0,720.0,1
20250221,영암현장,15092465,0.793,3.79,0.0,6.0,55.69,29.0,720.0,0
20250221,영암현장,16083097,0.894,0.82,11.0,21.0,80.69,24.0,720.0,1
20250221,울산현장,16083023,0.952,0.5,27.0,31.0,91.53,32.0,720.0,2
20250221,장성군(납품예비),15092036,0.79,3.37,12.0,27.0,41.39,33.0,720.0,0
20250221,장성군(납품예비),15092075,0.786,1.6,14.0,25.0,52.64,38.0,720.0,0
20250221,장성군(납품예비),16083399,0.88,1.11,26.0,44.0,63.61,48.0,720.0,0
20250221,장성군(납품예비),19090729,0.817,1.89,7.0,16.0,71.81,22.0,720.0,0
20250222,고흥현장,16113831,0.745,2.81,21.0,38.0,38.75,49.0,720.0,0
20250222,부산현장,16082509,0.956,0.75,32.0,38.0,88.89,21.0,720.0,2
20250222,부안군,16082927,0.958,0.75,14.0,21.0,86.53,25.0,720.0,1
20250222,아산현장,15018652,0.781,1.26,0.0,9.0,40.0,54.0,720.0,0
20250222,아산현장,15050020,0.915,0.96,0.0,3.0,81.81,49.0,720.0,0
20250222,아산현장,16113727,0.869,0.76,0.0,2.0,76.25,31.0,720.0,0
20250222,영암현장,15092465,0.922,1.15,0.0,4.0,80.69,19.0,720.0,0
20250222,영암현장,16083097,0.694,1.25,8.0,19.0,56.11,28.0,720.0,0
20250222,울산현장,16083023,0.92,0.76,27.0,31.0,89.17,26.0,720.0,2
20250222,장성군(납품예비),15092036,0.754,2.81,20.0,36.0,35.69,37.0,720.0,0
20250222,장성군(납품예비),15092075,0.878,1.11,12.0,24.0,62.64,39.0,720.0,0
20250222,장성군(납품예비),16083399,0.964,0.96,34.0,45.0,82.08,16.0,720.0,2
20250222,장성군(납품예비),19090729,0.702,2.11,9.0,16.0,64.03,25.0,720.0,0
20250223,고흥현장,16113831,0.577,7.08,25.0,38.0,29.03,46.0,720.0,0
20250223,부산현장,16082509,0.918,0.5,31.0,38.0,89.31,29.0,720.0,2
20250223,부안군,16082927,0.704,3.44,14.0,20.0,61.81,28.0,720.0,0
20250223,아산현장,15018652,0.632,3.8,0.0,14.0,39.72,49.0,720.0,0
20250223,아산현장,15050020,0.971,0.0,0.0,0.0,83.61,33.0,720.0,0
20250223,아산현장,15050046,0.946,0.0,0.0,0.0,76.39,35.0,720.0,0
20250223,아산현장,15092011,0.968,0.0,0.0,0.0,85.0,23.0,720.0,0
20250223,아산현장,16113727,0.963,0.0,0.0,0.0,81.81,33.0,720.0,0
20250223,영암현장,15092465,0.923,0.94,0.0,4.0,86.25,18.0,720.0,0
20250223,영암현장,16083097,0.848,2.13,6.0,14.0,71.25,25.0,720.0,0
20250223,울산현장,16083023,0.903,0.37,27.0,31.0,84.86,20.0,720.0,1
20250223,장성군(납품예비),15092036,0.777,2.03,12.0,28.0,42.78,37.0,720.0,0
20250223,장성군(납품예비),15092075,0.884,1.67,9.0,23.0,54.44,45.0,720.0,0
20250223,장성군(납품예비),16083399,0.825,2.5,0.0,12.0,49.31,37.0,720.0,0
20250223,장성군(납품예비),19090729,0.745,2.29,4.0,16.0,63.19,41.0,720.0,0
20250224,고흥현장,16113831,0.785,2.94,16.0,32.0,48.06,52.0,720.0,0
20250224,부산현장,16082509,0.968,0.47,32.0,38.0,92.92,18.0,720.0,2
20250224,부안군,16082927,0.71,1.46,14.0,21.0,71.39,31.0,720.0,0
20250224,아산현장,15018652,0.841,1.12,15.0,31.0,51.53,49.0,720.0,0
20250224,아산현장,15050020,0.755,1.11,18.0,25.0,60.97,35.0,720.0,0
20250224,아산현장,15050046,0.77,5.76,2.0,12.0,49.86,51.0,720.0,0
20250224,아산현장,15092011,0.738,4.42,0.0,5.0,49.72,42.0,720.0,0
20250224,아산현장,16113727,0.772,4.19,6.0,17.0,48.75,45.0,720.0,0
20250224,영암현장,15092465,0.882,0.82,0.0,4.0,84.58,19.0,720.0,0
20250224,영암현장,16083097,0.737,5.25,7.0,15.0,46.53,29.0,720.0,0
20250224,울산현장,16083023,0.772,2.5,26.0,31.0,80.56,28.0,720.0,0
20250224,장성군(납품예비),15092036,0.811,1.89,10.0,23.0,44.58,54.0,720.0,0
20250224,장성군(납품예비),15092075,0.796,2.13,11.0,22.0,61.81,41.0,720.0,0
20250224,장성군(납품예비),16083399,0.85,1.61,0.0,11.0,51.25,53.0,720.0,0
20250224,장성군(납품예비),19090729,0.692,1.57,6.0,16.0,69.44,30.0,720.0,0
20250225,고흥현장,16113831,0.627,8.55,16.0,32.0,26.94,56.0,720.0,0
20250225,부산현장,16082509,0.952,0.75,32.0,38.0,93.33,22.0,720.0,2
20250225,부안군,16082927,0.894,0.69,16.0,22.0,80.28,26.0,720.0,1
20250225,아산현장,13036936,0.948,0.76,18.0,22.0,96.11,34.0,720.0,1
20250225,아산현장,15018652,0.647,4.34,0.0,9.0,57.22,29.0,720.0,0
20250225,아산현장,15050020,0.91,0.9,5.0,10.0,79.17,32.0,720.0,0
20250225,아산현장,15050046,0.89,1.57,5.0,12.0,82.92,29.0,720.0,0
20250225,아산현장,15092011,0.769,2.92,1.0,7.0,54.72,36.0,720.0,0
20250225,아산현장,15092398,0.861,2.48,0.0,8.0,52.5,22.0,720.0,0
20250225,아산현장,16113727,0.959,0.47,18.0,27.0,85.14,37.0,720.0,1
20250225,영암현장,15092465,0.879,1.34,28.0,36.0,61.25,18.0,720.0,0
20250225,영암현장,16083097,0.897,0.69,9.0,18.0,82.5,25.0,720.0,1
20250225,울산현장,16083023,0.956,0.37,28.0,31.0,92.64,25.0,720.0,2
20250225,장성군(납품예비),15092036,0.852,2.06,23.0,38.0,59.86,47.0,720.0,0
20250225,장성군(납품예비),15092075,0.849,1.86,11.0,23.0,57.22,48.0,720.0,0
20250225,장성군(납품예비),16083399,0.916,1.29,29.0,42.0,82.22,19.0,720.0,2
20250225,장성군(납품예비),19090729,0.819,1.89,7.0,17.0,74.03,31.0,720.0,0
20250226,고흥현장,16113831,0.709,3.09,21.0,37.0,44.03,58.0,720.0,0
20250226,부산현장,16082509,0.846,2.89,0.0,0.0,33.61,38.0,720.0,0
20250226,부안군,16082927,0.582,3.5,16.0,21.0,58.06,31.0,720.0,0
20250226,아산현장,13036936,0.925,0.58,18.0,24.0,97.08,33.0,720.0,1
20250226,아산현장,15018652,0.862,1.26,0.0,7.0,71.94,27.0,720.0,0
20250226,아산현장,15050020,0.924,0.82,4.0,8.0,87.64,30.0,720.0,0
20250226,아산현장,15050046,0.849,2.54,6.0,11.0,55.69,27.0,720.0,0
20250226,아산현장,15092011,0.876,1.7,6.0,11.0,67.5,30.0,720.0,0
20250226,아산현장,15092398,0.935,0.0,0.0,0.0,61.11,24.0,720.0,0
20250226,아산현장,16082870,0.897,1.34,18.0,28.0,69.31,20.0,720.0,1
20250226,아산현장,16083277,0.812,1.95,2.0,9.0,46.81,47.0,720.0,0
20250226,아산현장,16113727,0.918,1.46,18.0,26.0,79.44,40.0,720.0,1
20250226,영암현장,15092465,0.808,1.77,2.0,8.0,66.67,44.0,720.0,0
20250226,영암현장,16083097,0.917,0.37,16.0,28.0,59.86,35.0,720.0,0
20250226,울산현장,16083023,0.961,0.47,27.0,31.0,91.67,19.0,720.0,2
20250226,장성군(납품예비),15092036,0.909,0.82,4.0,9.0,90.28,22.0,720.0,0
20250226,장성군(납품예비),15092075,0.915,0.5,5.0,10.0,90.14,19.0,720.0,0
20250226,장성군(납품예비),19090729,0.861,0.58,21.0,25.0,95.14,17.0,720.0,0
20250227,고흥현장,16113831,0.765,4.51,16.0,29.0,38.19,65.0,720.0,0
20250227,부산현장,16082509,0.831,1.89,24.0,38.0,46.81,54.0,720.0,0
20250227,부안군,16082927,0.813,3.61,15.0,23.0,55.69,26.0,720.0,0
20250227,속초현장,15018524,0.864,1.95,34.0,50.0,58.61,26.0,720.0,0
20250227,아산현장,13036936,0.956,0.47,17.0,22.0,97.92,29.0,720.0,1
20250227,아산현장,15018652,0.825,2.11,0.0,7.0,61.94,30.0,720.0,0
20250227,아산현장,15050020,0.905,0.0,3.0,8.0,86.25,27.0,720.0,0
20250227,아산현장,15050046,0.915,0.75,4.0,9.0,87.78,24.0,720.0,0
20250227,아산현장,15092011,0.898,1.49,4.0,13.0,63.06,21.0,720.0,0
20250227,아산현장,15092398,0.956,0.9,0.0,0.0,74.44,26.0,720.0,0
20250227,아산현장,16082870,0.828,2.11,15.0,24.0,66.25,26.0,720.0,0
20250227,아산현장,16083277,0.823,1.91,7.0,15.0,51.67,37.0,720.0,0
20250227,아산현장,16113727,0.873,0.9,17.0,26.0,85.14,48.0,720.0,1
20250227,영암현장,15092465,0.856,1.29,3.0,8.0,68.19,43.0,720.0,0
20250227,영암현장,16083097,0.868,1.38,16.0,26.0,63.47,25.0,720.0,0
20250227,울산현장,16083023,0.953,0.75,32.0,36.0,93.33,15.0,720.0,2
20250227,원주시,13037614,0.919,1.07,26.0,35.0,79.44,25.0,720.0,1
20250227,장성군(납품예비),15092036,0.897,0.37,3.0,9.0,93.89,24.0,720.0,0
20250227,장성군(납품예비),15092075,0.871,0.69,4.0,9.0,92.08,19.0,720.0,0
20250227,장성군(납품예비),19090729,0.929,0.37,19.0,23.0,97.08,14.0,720.0,1
20250228,고흥현장,16113831,0.901,2.69,15.0,22.0,55.56,37.0,720.0,0
20250228,고흥현장,16113837,0.712,2.87,0.0,8.0,52.36,28.0,720.0,0
20250228,부산현장,16082509,0.813,1.91,26.0,39.0,46.67,47.0,720.0,0
20250228,부안군,16082927,0.847,1.34,16.0,21.0,66.25,26.0,720.0,0
20250228,속초현장,13037614,0.895,1.63,26.0,35.0,69.58,20.0,720.0,1
20250228,속초현장,15018524,0.877,1.83,36.0,48.0,58.33,23.0,720.0,0
20250228,속초현장,15092166,0.927,0.75,2.0,7.0,92.78,51.0,720.0,0
20250228,아산현장,13036936,0.938,0.58,13.0,19.0,94.31,42.0,720.0,1
20250228,아산현장,15018652,0.71,4.85,0.0,3.0,65.28,36.0,720.0,0
20250228,아산현장,15050020,0.937,0.58,3.0,7.0,87.22,37.0,720.0,0
20250228,아산현장,15050046,0.941,1.07,4.0,9.0,82.92,26.0,720.0,0
20250228,아산현장,15092011,0.705,3.35,1.0,7.0,65.28,63.0,720.0,0
20250228,아산현장,15092398,0.952,0.0,0.0,0.0,75.42,20.0,720.0,0
20250228,아산현장,16082870,0.861,0.94,14.0,19.0,87.92,44.0,720.0,0
20250228,아산현장,16083277,0.861,1.26,10.0,20.0,63.61,38.0,720.0,0
20250228,아산현장,16113727,0.887,0.69,16.0,25.0,82.22,48.0,720.0,1
20250228,영암현장,15092465,0.823,0.96,1.0,6.0,64.44,43.0,720.0,0
20250228,영암현장,16083097,0.884,1.57,18.0,30.0,57.64,21.0,720.0,0
20250228,울산현장,16083023,0.803,1.34,6.0,16.0,56.39,43.0,720.0,0
20250228,장성군(납품예비),15092036,0.879,1.5,17.0,27.0,66.11,31.0,720.0,0
20250228,장성군(납품예비),15092075,0.873,0.9,7.0,13.0,92.08,23.0,720.0,0
20250228,장성군(납품예비),16083399,0.867,0.75,3.0,12.0,59.58,40.0,720.0,0
20250228,장성군(납품예비),19090729,0.832,1.07,7.0,18.0,74.58,53.0,720.0,0
20250301,고흥현장,16113831,0.818,1.91,13.0,22.0,59.72,43.0,720.0,0
20250301,고흥현장,16113837,0.773,2.05,0.0,5.0,55.56,51.0,720.0,0
20250301,부산현장,16082509,0.835,2.13,25.0,39.0,47.5,45.0,720.0,0
20250301,부안군,16082927,0.869,0.76,15.0,22.0,75.83,21.0,720.0,0
20250301,속초현장,13037614,0.77,5.3,23.0,41.0,45.0,48.0,720.0,0
20250301,속초현장,15018524,0.81,3.1,27.0,43.0,51.11,49.0,720.0,0
20250301,속초현장,15018553,0.904,1.26,48.0,57.0,75.56,33.0,720.0,1
20250301,속초현장,15050229,0.881,1.5,33.0,47.0,63.47,28.0,720.0,0
20250301,속초현장,15091762,0.882,1.49,18.0,25.0,53.75,38.0,720.0,0
20250301,속초현장,15092166,0.845,0.94,1.0,5.0,75.56,61.0,720.0,0
20250301,아산현장,13036936,0.938,0.47,16.0,19.0,96.25,39.0,720.0,1
20250301,아산현장,15018652,0.791,1.15,0.0,4.0,69.86,25.0,720.0,0
20250301,아산현장,15050020,0.908,0.75,4.0,7.0,84.72,34.0,720.0,0
20250301,아산현장,15050046,0.971,0.37,4.0,8.0,93.19,20.0,720.0,0
20250301,아산현장,15092011,0.951,0.75,2.0,6.0,82.92,32.0,720.0,0
20250301,아산현장,15092398,0.975,0.0,0.0,0.0,87.36,20.0,720.0,0
20250301,아산현장,16082870,0.876,1.25,16.0,24.0,83.19,21.0,720.0,1
20250301,아산현장,16083277,0.985,0.0,0.0,0.0,85.0,26.0,720.0,0
20250301,아산현장,16113727,0.916,0.76,19.0,25.0,92.36,47.0,720.0,1
20250301,영암현장,15092465,0.861,0.94,0.0,5.0,62.36,49.0,720.0,0
20250301,영암현장,16083097,0.868,1.26,16.0,30.0,57.08,29.0,720.0,0
20250301,울산현장,16083023,0.882,1.07,5.0,11.0,72.78,19.0,720.0,0
20250301,장성군(납품예비),15092036,0.948,0.5,16.0,23.0,71.25,34.0,720.0,1
20250301,장성군(납품예비),15092075,0.925,0.0,9.0,14.0,95.0,13.0,720.0,0
20250301,장성군(납품예비),16083399,0.854,1.15,3.0,11.0,55.28,34.0,720.0,0
20250301,장성군(납품예비),19090729,0.867,1.49,7.0,14.0,78.06,46.0,720.0,0
20250302,고흥현장,16113831,0.907,1.49,14.0,22.0,60.28,41.0,720.0,0
20250302,고흥현장,16113837,0.743,5.27,0.0,5.0,46.25,44.0,720.0,0
20250302,부산현장,16082509,0.688,2.11,26.0,38.0,45.42,45.0,720.0,0
20250302,부안군,16082927,0.77,3.72,14.0,20.0,57.78,36.0,720.0,0
20250302,속초현장,13037614,0.904,2.29,26.0,34.0,63.75,24.0,720.0,0
20250302,속초현장,15018524,0.84,3.5,30.0,39.0,59.58,21.0,720.0,0
20250302,속초현장,15018553,0.926,1.49,49.0,58.0,75.83,24.0,720.0,1
20250302,속초현장,15050229,0.863,2.16,37.0,50.0,55.14,33.0,720.0,0
20250302,속초현장,15091762,0.89,0.94,17.0,26.0,60.28,36.0,720.0,0
20250302,속초현장,15092166,0.922,0.69,9.0,15.0,93.19,38.0,720.0,0
20250302,아산현장,13036936,0.834,0.76,16.0,19.0,85.56,68.0,720.0,0
20250302,아산현장,15018652,0.699,4.78,0.0,4.0,66.94,38.0,720.0,0
20250302,아산현장,15050020,0.934,1.0,7.0,13.0,90.28,23.0,720.0,0
20250302,아산현장,15050046,0.879,1.07,5.0,9.0,91.11,21.0,720.0,0
20250302,아산현장,15092011,0.906,0.69,3.0,11.0,73.47,53.0,720.0,0
20250302,아산현장,15092398,0.891,1.12,0.0,0.0,81.94,24.0,720.0,0
20250302,아산현장,16082870,0.916,1.37,18.0,23.0,84.58,21.0,720.0,1
20250302,아산현장,16083277,0.976,0.0,0.0,0.0,84.31,42.0,720.0,0
20250302,아산현장,16113727,0.9,0.69,14.0,22.0,80.69,58.0,720.0,1
20250302,영암현장,15092465,0.916,0.75,1.0,4.0,79.72,28.0,720.0,0
20250302,영암현장,16083097,0.857,2.63,17.0,28.0,56.81,22.0,720.0,0
20250302,울산현장,16083023,0.745,3.39,1.0,9.0,61.94,37.0,720.0,0
20250302,장성군(납품예비),15092036,0.9,0.47,18.0,26.0,60.14,33.0,720.0,0
20250302,장성군(납품예비),15092075,0.852,0.69,10.0,15.0,94.86,12.0,720.0,0
20250302,장성군(납품예비),16083399,0.869,1.83,2.0,13.0,53.19,39.0,720.0,0
20250302,장성군(납품예비),19090729,0.846,2.75,6.0,14.0,73.19,55.0,720.0,0
20250303,고흥현장,16113831,0.617,10.87,23.0,55.0,23.47,59.0,720.0,0
20250303,고흥현장,16113837,0.691,2.99,9.0,24.0,63.19,28.0,720.0,0
20250303,부산현장,16082509,0.802,3.29,26.0,38.0,54.58,41.0,720.0,0
20250303,부안군,16082927,0.851,4.03,24.0,38.0,52.78,25.0,720.0,0
20250303,속초현장,13037614,0.924,0.5,21.0,31.0,73.61,43.0,720.0,1
20250303,속초현장,15018524,0.912,0.9,30.0,38.0,67.08,44.0,720.0,1
20250303,속초현장,15018553,0.891,1.0,48.0,59.0,73.06,26.0,720.0,1
20250303,속초현장,15050229,0.885,1.6,34.0,45.0,59.31,30.0,720.0,0
20250303,속초현장,15091762,0.625,5.73,15.0,26.0,41.39,38.0,720.0,0
20250303,속초현장,15092166,0.907,0.76,2.0,6.0,88.33,54.0,720.0,0
20250303,아산현장,13036936,0.882,0.94,13.0,21.0,66.11,23.0,720.0,0
20250303,아산현장,15018652,0.656,2.54,20.0,26.0,41.81,26.0,720.0,0
20250303,아산현장,15050020,0.902,0.69,11.0,18.0,71.39,24.0,720.0,1
20250303,아산현장,15050046,0.674,4.56,27.0,65.0,25.83,55.0,720.0,0
20250303,아산현장,15092011,0.824,2.49,20.0,33.0,53.47,22.0,720.0,0
20250303,아산현장,15092398,0.802,2.49,13.0,23.0,59.44,27.0,720.0,0
20250303,아산현장,16082870,0.749,3.2,28.0,43.0,46.67,35.0,720.0,0
20250303,아산현장,16083277,0.987,0.0,0.0,0.0,88.06,39.0,720.0,0
20250303,아산현장,16113727,0.796,0.9,22.0,31.0,47.64,51.0,720.0,0
20250303,영암현장,15092465,0.532,3.64,1.0,8.0,59.72,43.0,720.0,0
20250303,영암현장,16083097,0.878,1.53,19.0,31.0,61.25,21.0,720.0,0
20250303,울산현장,16083023,0.678,3.77,4.0,16.0,46.53,34.0,720.0,0
20250303,장성군(납품예비),15092036,0.765,2.54,19.0,31.0,62.22,40.0,720.0,0
20250303,장성군(납품예비),15092075,0.809,1.07,11.0,20.0,80.56,14.0,720.0,0
20250303,장성군(납품예비),16083399,0.687,2.65,15.0,23.0,48.61,35.0,720.0,0
20250303,장성군(납품예비),19090729,0.749,1.67,11.0,19.0,57.92,35.0,720.0,0
20250304,고흥현장,16113831,0.792,5.19,29.0,47.0,41.94,47.0,720.0,0
20250304,고흥현장,16113837,0.756,3.59,4.0,16.0,49.86,34.0,720.0,0
20250304,부안군,16082927,0.861,2.48,19.0,29.0,58.75,21.0,720.0,0
20250304,속초현장,13037614,0.883,1.07,26.0,38.0,66.94,20.0,720.0,1
20250304,속초현장,15018524,0.89,2.22,32.0,40.0,61.25,21.0,720.0,0
20250304,속초현장,15018553,0.934,0.9,46.0,58.0,69.44,19.0,720.0,1
20250304,속초현장,15050229,0.898,1.37,34.0,45.0,65.97,28.0,720.0,0
20250304,속초현장,15091762,0.879,0.96,16.0,26.0,63.47,38.0,720.0,0
20250304,속초현장,15092166,0.963,0.47,1.0,5.0,96.39,46.0,720.0,0
20250304,아산현장,13036936,0.88,0.9,10.0,21.0,71.25,48.0,720.0,1
20250304,아산현장,15018652,0.779,0.69,2.0,8.0,69.31,23.0,720.0,0
20250304,아산현장,15050020,0.912,0.37,4.0,8.0,75.97,30.0,720.0,0
20250304,아산현장,15050046,0.856,0.47,6.0,10.0,67.36,26.0,720.0,0
20250304,아산현장,15092011,0.904,1.95,8.0,19.0,65.56,22.0,720.0,0
20250304,아산현장,15092398,0.913,1.11,0.0,8.0,68.75,22.0,720.0,0
20250304,아산현장,16082870,0.844,2.97,16.0,29.0,52.36,26.0,720.0,0
20250304,아산현장,16083277,0.81,0.37,0.0,0.0,46.94,31.0,720.0,0
20250304,아산현장,16113727,0.81,1.57,21.0,31.0,57.5,29.0,720.0,0
20250304,영암현장,15092465,0.824,0.69,3.0,8.0,60.83,46.0,720.0,0
20250304,영암현장,16083097,0.836,1.57,19.0,29.0,56.11,29.0,720.0,0
20250304,울산현장,16083023,0.798,1.91,3.0,14.0,61.11,43.0,720.0,0
20250304,장성군(납품예비),15092036,0.83,1.07,11.0,20.0,58.33,29.0,720.0,0
20250304,장성군(납품예비),15092075,0.905,1.12,12.0,16.0,85.42,20.0,720.0,1
20250304,장성군(납품예비),16083399,0.824,1.07,2.0,12.0,50.69,38.0,720.0,0
20250304,장성군(납품예비),19090729,0.91,1.21,9.0,18.0,68.47,56.0,720.0,1
20250305,고흥현장,16113831,0.86,1.95,16.0,23.0,54.17,66.0,720.0,0
20250305,고흥현장,16113837,0.602,5.79,0.0,4.0,55.97,23.0,720.0,0
20250305,부안군,16082927,0.816,0.76,14.0,18.0,62.36,29.0,720.0,0
20250305,속초현장,13037614,0.929,0.69,18.0,31.0,71.11,47.0,720.0,1
20250305,속초현장,15018524,0.93,1.25,29.0,39.0,75.0,21.0,720.0,1
20250305,속초현장,15018553,0.913,0.69,49.0,57.0,73.47,16.0,720.0,1
20250305,속초현장,15050229,0.882,1.89,33.0,48.0,50.0,34.0,720.0,0
20250305,속초현장,15091762,0.825,1.21,18.0,27.0,54.58,37.0,720.0,0
20250305,속초현장,15092166,0.865,1.49,2.0,8.0,79.17,46.0,720.0,0
20250305,아산현장,13036936,0.943,1.07,13.0,18.0,95.14,24.0,720.0,1
20250305,아산현장,15018652,0.749,1.37,0.0,3.0,60.97,33.0,720.0,0
20250305,아산현장,15050020,0.932,0.94,2.0,8.0,91.11,35.0,720.0,0
20250305,아산현장,15050046,0.958,0.37,5.0,9.0,93.47,17.0,720.0,0
20250305,아산현장,15092011,0.93,0.76,6.0,14.0,74.44,21.0,720.0,0
20250305,아산현장,15092398,0.909,1.21,0.0,0.0,65.0,23.0,720.0,0
20250305,아산현장,16082870,0.965,0.5,4.0,8.0,93.19,16.0,720.0,0
20250305,아산현장,16083277,0.776,1.83,6.0,18.0,48.89,37.0,720.0,0
20250305,아산현장,16113727,0.937,0.75,18.0,26.0,86.67,23.0,720.0,1
20250305,영암현장,15092465,0.867,0.9,2.0,8.0,64.17,47.0,720.0,0
20250305,영암현장,16083097,0.869,2.19,17.0,31.0,52.5,35.0,720.0,0
20250305,장성군(납품예비),15092036,0.901,0.5,11.0,19.0,64.72,29.0,720.0,0
20250305,장성군(납품예비),15092075,0.693,1.67,10.0,15.0,76.25,18.0,720.0,0
20250305,장성군(납품예비),16083399,0.828,1.7,2.0,14.0,49.72,28.0,720.0,0
20250305,장성군(납품예비),19090729,0.839,1.07,8.0,19.0,72.78,47.0,720.0,0
20250306,고흥현장,16113831,0.804,0.5,13.0,22.0,53.33,70.0,720.0,0
20250306,고흥현장,16113837,0.674,8.02,0.0,20.0,46.39,27.0,720.0,0
20250306,부안군,16082927,0.848,0.82,12.0,18.0,71.94,26.0,720.0,0
20250306,속초현장,13037614,0.907,1.34,25.0,36.0,73.33,27.0,720.0,1
20250306,속초현장,15018524,0.904,1.41,32.0,42.0,69.17,19.0,720.0,1
20250306,속초현장,15018553,0.945,0.75,48.0,56.0,77.36,16.0,720.0,1
20250306,속초현장,15050229,0.875,1.37,32.0,45.0,68.47,31.0,720.0,1
20250306,속초현장,15091762,0.758,2.69,18.0,27.0,52.92,34.0,720.0,0
20250306,속초현장,15092166,0.937,1.07,2.0,6.0,86.25,27.0,720.0,0
20250306,아산현장,15018652,0.814,6.79,2.0,15.0,44.58,65.0,720.0,0
20250306,아산현장,15050046,0.857,2.31,3.0,8.0,53.61,67.0,720.0,0
20250306,아산현장,15092011,0.844,8.52,2.0,8.0,71.25,64.0,720.0,0
20250306,아산현장,15092398,0.86,2.87,8.0,16.0,58.47,69.0,720.0,0
20250306,아산현장,16082870,0.788,8.69,0.0,5.0,55.0,70.0,720.0,0
20250306,아산현장,16083277,0.84,8.86,0.0,7.0,60.14,73.0,720.0,0
20250306,영암현장,15092465,0.843,1.41,2.0,5.0,49.17,46.0,720.0,0
20250306,영암현장,16083097,0.841,2.21,17.0,32.0,53.47,46.0,720.0,0
20250306,원주시,15091936,0.846,0.94,44.0,48.0,89.72,11.0,720.0,0
20250306,장성군(납품예비),15092036,0.841,1.21,12.0,19.0,59.58,31.0,720.0,0
20250306,장성군(납품예비),15092075,0.926,1.0,12.0,17.0,90.56,13.0,720.0,1
